Delta Energy,Theta Energy,Alpha Energy,Beta Energy,Delta Relative Power,Theta Relative Power,Alpha Relative Power,Beta Relative Power,Beta-Theta Ratio,Slow-Fast Ratio,Beta-Delta Theta Ratio,Spectral Slope,Entropy,SEF95,Hjorth Mobility,Hjorth Complexity,Mean,Standard Deviation,Variance,Alpha-Beta Ratio,Delta-Theta Ratio,Delta-Alpha Ratio,Delta-Beta Ratio,Theta-Alpha Ratio,Theta-Beta Ratio,Peak Frequency,Spectral Centroid
1.8957958384532745,1.8631511624593204,1.0029613401671338,0.4005485853500084,0.3672274394673493,0.36090396278576653,0.1942798466816001,0.07758875106528408,0.21498448081973806,4.732998462088401,0.10655872116652974,-6.808769062836237,2.5501782465086538,13.0,0.07109890499611587,2.6461113570256347,2.466144892018842,6.509026970233453,42.36743209922649,2.5039692483016096,1.0175212170926935,1.8901983182495932,4.732998462088401,1.8576500288125206,4.651498546253151,1.0,5.12070814297131
79.94580552223835,27.56968767194781,7.758569493827931,3.9416428606686478,0.6705979313236695,0.2312588559121474,0.06508009542970539,0.033063117334477754,0.1429701673653443,20.282356455976988,0.03666116150859819,-7.72621765720991,2.049069260634707,8.0,0.03514007342635402,5.654832123573537,-2.2265641018163143,18.63381247813319,347.21896747023214,1.9683593283516791,2.899771897074601,10.30419403806804,20.282356455976988,3.5534498587503727,6.994466177301253,1.0,2.614964417608548
527.4420992579237,22.339078688616155,1.8761152000893655,3.4998422230170254,0.9500771324982273,0.040239199436285525,0.003379430940467282,0.006304237125019907,0.15666904941789392,150.70453627570797,0.00636588221533722,-7.6913710995035425,1.497351723999785,4.0,0.03223370232926947,5.586137493813905,-0.9961780504052751,23.743466195433893,563.752186973712,0.5360570793022972,23.610736441279677,281.1352411796461,150.70453627570797,11.907093278468226,6.382881645835691,1.0,1.8112469611225888
116.57215379774284,22.34737333613692,5.409667954301957,1.0852114316971513,0.8016547781447421,0.15368060064311384,0.037201733196651515,0.007462888015492449,0.04856102842038735,107.41884059904973,0.007811799061562522,-7.286001786398341,1.7769590340696175,6.0,0.03827970902291347,4.335524305525703,4.007521019703955,16.265306896076847,264.56020842356503,4.984897685644383,5.216369371215512,21.548855638180267,107.41884059904973,4.1310064730249305,20.59264460676394,1.0,2.010142756358204
3.6264471615651095,1.324164783920783,0.6938353150739012,0.8882188770147645,0.5551251334744519,0.2026989832381695,0.10621012928903598,0.1359657539983425,0.6707766947137762,4.082830544823952,0.17941597660965278,-6.947833295603658,2.2498853120799795,18.0,0.05794102099047468,3.8952019674937524,-1.8657498371461858,5.354294225209059,28.668466650107078,0.7811535343696234,2.738667577933456,5.226668465526077,4.082830544823952,1.9084712973708247,1.4908090991842002,1.0,3.725047615211118
5.425711730781338,0.6861919002025624,1.2084284254788547,0.8995687000906956,0.6600702236527127,0.08347934123845531,0.1470125323003949,0.10943790280843717,1.3109579110816447,6.031458998333659,0.14718306347802837,-6.9725974460478435,1.7975470360643748,14.0,0.07467457416446123,3.078875223210118,-1.3090297791070415,4.08027098759297,16.64861133219291,1.3433420097398003,7.906988889230083,4.489890850284603,6.031458998333659,0.5678382647533721,0.7628009957809556,1.0,4.090050213363084
2.488649896118904,6.63397142001671,1.3357859722262404,0.6996383680309228,0.22303636073518682,0.5945460006444686,0.11971504807931384,0.06270259054103074,0.10546297590609163,3.557051771078555,0.07669268993917781,-6.920660210740583,2.307668917350989,17.0,0.09538646328521887,2.3526919389260823,1.4231450275713464,3.33127922542581,11.097421277753583,1.909252026851679,0.37513726522997826,1.8630603613625945,3.557051771078555,4.966343080366713,9.482000592230957,5.0,5.866250354202229
1.5182482031774784,2.1394775027469084,1.2536931860694145,0.7768809472345377,0.2669072035737554,0.3761189745998243,0.22039857628874351,0.13657524553767678,0.36311713782317795,1.9542868293809816,0.21239453411616688,-6.787894203375917,2.51928548275858,24.0,0.10711032090887304,2.251550263657147,0.22763169716805987,2.9760996415382737,8.85716907636424,1.613752004772655,0.7096350399703554,1.2110205431820988,1.9542868293809816,1.706539946551524,2.7539322599721414,4.0,6.58721262551569
1.7345410840219975,1.252841139847593,0.814100542969921,0.8321089914116966,0.37434050613829667,0.2703822876964964,0.17569535372213618,0.1795818524430706,0.6641775760276534,2.0845118871739374,0.2785411872518463,-6.7306336378759,2.5557547914111867,22.0,0.12012354383074028,2.0838159033550956,-0.3455052966650912,2.507828100615529,6.289201782236892,0.9783580653163911,1.3844860524240152,2.1306226841395,2.0845118871739374,1.5389267955492352,1.505621442357103,3.0,7.361256795003292
1.5532473239869171,0.8670147537561983,0.6311723764397703,0.9194733985606903,0.3911567282816067,0.21834169562941666,0.15894913703516975,0.23155243905380699,1.0605049044173973,1.6892792400718857,0.37990654277329156,-6.776592308921932,2.7183481363944635,24.0,0.11321200738920349,2.1856064408967635,-0.06376774135189686,2.5041136401541575,6.270585122806106,0.6864498499116823,1.7914889190267287,2.4608924312376588,1.6892792400718857,1.3736576347759941,0.9429470772220176,2.0,7.417230650931548
3.465199359506289,1.428820468743553,0.3350207744427378,0.98122382372844,0.5579793582965493,0.23007401466912794,0.05394629784481022,0.15800032918951246,0.6867369590465683,3.5315075681094603,0.20049445203807784,-6.789348187729829,2.471432441857062,18.0,0.11369158574283354,2.1288030626102716,0.01878575024707535,2.418195439670786,5.847669184444586,0.3414315534754657,2.4252167681734327,10.343237267211814,3.5315075681094603,4.264871249014944,1.4561616159240223,2.0,5.178081553823765
0.15720542017161582,0.16399187902018741,0.11670935513132225,0.5966264464933735,0.1519578446040464,0.15851776892470415,0.11281355332102,0.5767108331502295,3.638146291499768,0.26349053263659145,1.857507668945552,-6.333059206607845,3.060625371572218,27.0,0.14966963877125944,1.7243011999811897,0.08833874074063497,1.6732175995541423,2.7996571354577258,0.19561545723839865,0.9586171041571139,1.346982167751052,0.26349053263659145,1.405130538470224,0.2748652527624902,7.0,12.301981068269288
0.08803158405212103,0.07165470658604964,0.2850401388652765,0.8991307348731453,0.06550665233306871,0.05332018051136397,0.21210597853790877,0.6690671886176585,12.548104342502407,0.09790743507899442,5.63060693112638,-6.4307886592254215,3.015183608192577,27.0,0.198713133522274,1.3394260815333547,-0.11236745867416795,1.547078070897271,2.393450557451221,0.31701745676115906,1.2285527112780026,0.3088392547188904,0.09790743507899442,0.2513846185709201,0.07969331244822712,20.0,14.989723318883136
0.3039512458317642,0.5230867935171473,0.45245291125647874,2.516532264842649,0.08007096600327016,0.13779862867761944,0.11919129193288572,0.6629391133862248,4.810926783147996,0.1207817797840829,3.042825293530389,-6.836380536197206,3.1225702101199415,24.0,0.18300689031291226,1.3869439352699842,-0.1367037093880682,1.8594096514946383,3.457404252071412,0.17979221549331864,0.5810722992795275,0.6717853687529165,0.1207817797840829,1.1561132230634026,0.20786015773569042,22.0,13.573331824425747
0.20068392283149886,1.1831802252421184,1.018905170454375,0.6184354165327186,0.06642513183651094,0.3916253048035629,0.33725128212269273,0.20469828123723338,0.5226891079980364,0.32450263595290324,0.44689026548855987,-6.687466352431198,2.789760010994204,23.0,0.14505873719270176,1.6619868937635516,0.05874054938809134,1.9620462533697187,3.8496255003621505,1.647553072181579,0.16961399332923452,0.19696035377070958,0.32450263595290324,1.1612270302981051,1.9131831612679344,6.0,9.422784886933407
0.6111072529016351,3.909433374276335,1.237303798270889,1.0772448086755824,0.08940735548128019,0.5719652283043125,0.18102233283123836,0.15760508338316884,0.2755501131605775,0.5672872572511725,0.23829999496057444,-6.877374935620775,2.639500761092863,20.0,0.13112703035299061,1.616032165807671,0.18988435824925537,2.29536268424669,5.268689852232169,1.1485818156711203,0.15631606793011418,0.49390234941139527,0.5672872572511725,3.1596390310445193,3.6291039351424534,5.0,7.661025519108461
0.113204881198498,1.0965805726880204,0.6317431417802186,1.2293775382461045,0.03686367354193802,0.35708697201069955,0.20571880553550934,0.4003305489118531,1.1211009650048442,0.09208308894271984,1.0161946767475547,-6.660355853793481,2.8445830691004157,24.0,0.1382889451301688,1.7028989122613116,-0.28915624729994066,2.263732680956798,5.124485650831852,0.5138723639619258,0.10323443987431012,0.17919447590597132,0.09208308894271984,1.7358013093706322,0.891980322214493,5.0,10.692408802282936
0.9857818793642954,0.6299203760626637,0.26169475358336003,0.777645915016431,0.3712866072497303,0.23725430966189423,0.09856516865138389,0.29289391443699164,1.2345146221132426,1.2676487593244372,0.4813052110340301,-6.755056787369082,2.85343886640639,27.0,0.14101536772583145,1.9030730680363048,-0.3503559460434359,1.9152873204047434,3.668325519703182,0.33652173634555854,1.5649309290897284,3.766914949062153,1.2676487593244372,2.4070806442896817,0.8100349579401495,2.0,8.815205825305734
1.6884222416634607,2.4465261348658993,0.6017219913778369,0.9871376155071478,0.29498233458493645,0.4274298058137349,0.10512616655230629,0.17246169304902226,0.4034854160923384,1.7104223515948418,0.2387303360569872,-6.635608603200738,2.39387828644457,16.0,0.11613691459334295,2.018487615767492,0.2590107081702073,2.36724791827998,5.603862706600899,0.6095624175649498,0.6901304742268808,2.805983935865918,1.7104223515948418,4.065874556560227,2.47840432421267,7.0,6.972893775722673
1.4433706109201463,0.9001763263166513,0.3559750415169666,0.6193356642757349,0.4348998258336316,0.27123077369927745,0.107258303851812,0.186611096615279,0.6880159432873975,2.3305142819573557,0.2642727800476547,-6.753673973397179,2.6584119900020715,20.0,0.10407574607297089,2.1914797025810784,0.08384325230842757,2.7758555281782122,7.705373913317541,0.5747691632343696,1.6034309820456416,4.054696095460255,2.3305142819573557,2.5287624730110383,1.4534546906310293,2.0,6.489315459288939
1.4340597065303433,6.286830975378663,0.16045166949000272,0.9712551647052494,0.161993099078724,0.7101679438088013,0.01812481242913349,0.10971414468334117,0.15449042108957758,1.4765014989295249,0.12579574102519278,-6.704727809956409,2.102420065641736,16.0,0.10367976267097688,2.1907898316689307,-0.11073474266862188,2.652264537404075,7.034507176371253,0.16520032564119813,0.22810533830901478,8.937642787317307,1.4765014989295249,39.182085143529015,6.472893225012144,6.0,6.331316339169318
0.4925095283228428,0.5460835170515999,0.4143934911220351,0.8073316721986115,0.21789389052755315,0.24159585803047656,0.18333413832084725,0.35717611312112313,1.478403297278658,0.6100460879747086,0.7773320607086728,-6.554115257943448,2.8291913269464133,25.0,0.11367285544852945,2.0005573816334814,0.4347235127937782,2.324892863602589,5.405126827230248,0.5132877916129744,0.9018941479537556,1.1885069116054316,0.6100460879747086,1.3177898030516682,0.6764054178184874,2.0,9.85117998693505
1.7408055747761066,2.4828364762708897,0.8313090488036666,0.6715945143406556,0.3039887729981763,0.43356617471412684,0.14516762893559193,0.11727742335210505,0.2704948637412323,2.5920485316726554,0.1590083880744995,-6.739465991593171,2.2656434514238146,19.0,0.08875811615180378,2.20987706896945,0.005913476024511755,3.7953777434843645,14.404892215736465,1.2378139354217512,0.7011358143854562,2.0940534417149586,2.5920485316726554,2.986658788141341,3.696927868311191,3.0,6.132687189227036
2.5088116625919166,9.714187246166002,1.5219359231132281,1.1666030520372304,0.16824633931951938,0.651454418839586,0.10206431656895756,0.07823492527193707,0.12009270796150914,2.150527257931305,0.09544327547974711,-7.001541932183256,2.329694085961385,13.0,0.08977189556289829,2.212934137607494,-0.5182350278836101,3.804409125449343,14.473528793802235,1.3045876405478989,0.25826264195000925,1.6484344869526202,2.150527257931305,6.382783334461902,8.326900250434102,4.0,5.764670441647573
1.9508352356186849,0.855972560445827,1.0895169235538005,1.0341088010784456,0.3956721508219418,0.17360999937483448,0.22097791583240584,0.209739933970818,1.2081097559246965,1.8864893457866414,0.3684287903604916,-6.760962616123268,2.6268708297753753,22.0,0.125047425676559,1.9696854440125737,0.19051517176841293,2.5886011986359185,6.700856165579314,1.0535805540167256,2.2790861830928395,1.790550649966432,1.8864893457866414,0.7856441161591181,0.8277393631629043,1.0,6.455718523125381
0.8069092681171496,1.0458978386812228,0.6371394447818721,1.075877308845266,0.22628971584167396,0.2933116944695119,0.17867944960855195,0.30171914008026224,1.0286638609004533,0.750001195752703,0.5806742131426561,-6.746127302153002,2.813089648927623,24.0,0.13210893886742717,1.88446300919134,0.35648432713620964,2.2346316655938137,4.993578680874581,0.5922045567312046,0.771499125702932,1.266456306740511,0.750001195752703,1.6415524846986849,0.9721348615519924,1.0,8.544186707998106
0.6599533540608957,0.44467040371066724,0.9073121236830113,0.6518607480740544,0.24774915124720973,0.16693106327315752,0.3406086311639956,0.24471115431563714,1.4659413863266673,1.0124146238452787,0.5901201594551071,-6.6475499738782915,2.8737884144610373,24.0,0.12206114756341369,2.104237796637661,-0.46863781184578496,1.9696212654409837,3.879407929277342,1.3918802848057612,1.4841404972171393,0.727371911864218,1.0124146238452787,0.490096398035151,0.6821555140794436,10.0,8.67739921233529
2.0606192256717772,1.3158545177911112,0.4140771443236444,0.6452069309297563,0.46454727915423516,0.29664706045018485,0.09334980881428702,0.14545585158129296,0.49033302861842776,3.1937338656644356,0.1910889821604348,-6.657218805910597,2.237372626150681,19.0,0.10751775738893932,2.3072096934079185,0.12394224892304473,2.722949813986002,7.414455689486402,0.6417741727091351,1.5659931989524816,4.9764138251040215,3.1937338656644356,3.177800407072538,2.0394302272837304,3.0,5.4395430317872675
1.3850024189330277,1.03602056918554,0.7504697936594213,1.0269278101606936,0.32988653437731985,0.24676435971536195,0.17875050324886121,0.24459860265845698,0.99122337982923,1.348685277805752,0.42417102819777136,-6.854267629945852,2.833121401867834,22.0,0.1198677624486147,2.0611379186644236,0.4657688307481914,2.4052289438543197,5.785126272354566,0.7307911873006807,1.3368483793925416,1.8455138776199302,1.348685277805752,1.3804960278730518,1.0088543312732212,2.0,8.046862319836762
1.1326476941344912,0.76871551877565,0.42652061559668125,0.6345709279123537,0.3823341746165813,0.259485994548934,0.14397540238293186,0.2142044284515528,0.8254951440593377,1.7849032224982915,0.3337452432042734,-6.676891149517656,2.647671899172301,18.0,0.1236982952167989,1.9984552747029427,-0.12295977935937857,1.8566670589157275,3.4472125676627776,0.672140176670041,1.4734289427882032,2.655552047701078,1.7849032224982915,1.8022939353124936,1.211394164092283,2.0,6.659867180497278
0.44425957045482023,1.055222014658637,0.24731473711574645,0.4330077522475576,0.20380711076588842,0.48409030289198435,0.11345732399142877,0.1986452623506984,0.41034753467272483,1.0259852581134155,0.28877163717538706,-6.627220471958167,2.7741213426188676,22.0,0.1290216878460781,1.9437190548546721,-0.26064025128311774,1.6752989998979433,2.806626739059049,0.5711554489083432,0.42101052127739924,1.7963327848388635,1.0259852581134155,4.266717086757267,2.4369587130517454,5.0,7.3682138632883785
0.2875808208222076,0.5006358186799162,0.14102815402134283,0.8631980891755914,0.16044071674360344,0.27930363835418814,0.07867930151781619,0.48157634338439215,1.724203616616335,0.3331573881226561,1.0951279710624093,-6.606345769156961,2.90703464934665,24.0,0.15672163043513004,1.5762858925513787,-0.1015851397680518,1.731821136489087,2.999204448790353,0.16337866799037243,0.5744311735035357,2.039173119848721,0.3331573881226561,3.549899820741831,0.5799779042120622,6.0,10.93976413930085
0.4296840284374664,1.4735602285572065,0.5892282477981574,1.3321218989794856,0.11234760685045603,0.3852853591752863,0.15406293729264034,0.34830409668161744,0.9040159154429636,0.3225560879726094,0.6999216701081653,-6.760572125016356,2.854964786745755,21.0,0.14460069149000918,1.6657972325363255,0.3925950328915761,1.8542822865802902,3.438362798325429,0.44232306987037334,0.29159583715025955,0.7292318894131777,0.3225560879726094,2.500830932772898,1.1061752154108977,5.0,9.236323257386072
0.6645311193987145,0.48839568518325444,0.2809739775908322,0.6391313917631638,0.32055996416929783,0.23559484089239263,0.13553768297641067,0.30830751196189893,1.308634394514257,1.0397410109453094,0.5543555663925271,-6.562109677836006,2.5430394218205485,21.0,0.08717727478284472,2.5354161875755854,-0.7092983215075257,3.3511205981660885,11.230009263453043,0.43961849036348033,1.3606408483100563,2.365098451809073,1.0397410109453094,1.7382239073202703,0.7641553700498475,1.0,6.646595134123155
14.678418423650719,4.2223553485321075,0.8470972508084141,1.9152219649769349,0.6775772246282287,0.1949100874412177,0.039103245842082544,0.088409442088471,0.45359090054861384,7.6640821231535385,0.10133034700387021,-7.054549821395412,1.8780022382048907,15.0,0.0789033593238486,2.9531346397469234,0.044736911629495446,4.471859175487064,19.997524485387842,0.44229716779517814,3.4763579121197457,17.327902327203397,7.6640821231535385,4.984498939764671,2.204629763935982,1.0,3.5851703350547943
2.023927540362258,0.9788699694049635,0.5356433283081794,0.8809228903271571,0.4579680842639843,0.2214956789172884,0.12120372099397109,0.19933251582475636,0.8999386209208701,2.2975081730599736,0.29336739738919215,-6.686875361321521,2.3088321218037797,18.0,0.08896561201257414,2.699993312718778,0.6610322129917128,3.3304105603873415,11.091634500739525,0.6080479167810615,2.0676163368180203,3.7784985519278282,2.2975081730599736,1.8274659977502345,1.1111868929202542,1.0,5.480537761807532
0.2455457755672821,1.0274313821098737,0.39586166592239247,0.7517510318194213,0.10144047122133446,0.4244549648961658,0.16353933940364898,0.3105652244788508,0.7316800371385083,0.32663177724279446,0.5905455783599186,-6.556109070154594,2.814925377999606,20.0,0.12371671660027504,1.801204920751765,-0.4216423281815165,1.7677193391468422,3.1248316619937486,0.5265861291394712,0.23898995090362482,0.6202817719041799,0.32663177724279446,2.595430349932642,1.366717621422133,5.0,9.484452244672966
2.0035924327363475,1.5150283980945853,0.2685851199657708,0.6081680723601108,0.45584116896093896,0.34468702552108915,0.061106317357918376,0.13836548816005348,0.40142354633417376,3.29447158408206,0.17284274197185667,-6.73249142863498,2.339944493432723,17.0,0.09242411993540427,2.591147694027802,-0.02095668415236728,2.428653030357105,5.89835554186275,0.4416297602132838,1.3224784665793838,7.459804299626468,3.29447158408206,5.6407756255732435,2.4911343869388474,1.0,4.520565233589965
3.285254599134489,0.5892224364423225,0.6975259260367888,0.44656452702355254,0.6546199899817698,0.11740849112349634,0.13898904968720657,0.0889824692075272,0.7578878525398203,7.35672987962436,0.11525801364236771,-6.665352287570561,2.1009771702652627,14.0,0.08274050180590194,2.7581589620461617,0.09224628624279768,2.902246720187916,8.423036024841515,1.5619823873739977,5.575576210184036,4.709867370522969,7.35672987962436,0.8447319510977516,1.3194564296667612,1.0,3.6357917528628425
1.5037749435911092,1.1712755369670125,0.21279233611703063,1.7880404194790764,0.3216023300076924,0.2504928968094487,0.04550847944014227,0.3823962937427165,1.5265753983978532,0.8410184284476161,0.6684137112455613,-6.742324832628724,2.6255599317513982,19.0,0.11143850539044163,1.9610990367669006,0.10336878262189891,2.4895829208738087,6.198023119906566,0.11900868336020339,1.283878042467356,7.066866086587204,0.8410184284476161,5.5043126004445915,0.6550609953818881,3.0,7.7948460313972205
2.73511559866889,2.099075420125133,0.7661946831056806,1.159983769739731,0.4045807866186944,0.3104971450053148,0.1133362142882811,0.17158585408770968,0.5526165275522023,2.3578912653946666,0.23995406164754948,-6.808467825128512,2.5007114326179245,18.0,0.11051031716314884,1.856273462502197,0.2326999384543943,2.947952403900525,8.690423375662883,0.6605218996103661,1.3030096834280689,3.569739726700293,2.3578912653946666,2.7396110497879937,1.8095730947995148,2.0,6.710753099044321
4.090668652922866,5.108017254458336,1.1769594406870962,1.1461463170197077,0.35503754726948716,0.4433353251765571,0.10215073097124139,0.09947639658271439,0.22438184131412986,3.569063209625554,0.12459891864554457,-6.917624018086431,2.4088383968820395,17.0,0.09919004368219339,2.1553849009833566,-0.008755925821991112,3.3934877742117004,11.515759273724282,1.0268841100039574,0.8008329747423001,3.4756241477062098,3.569063209625554,4.340011284905732,4.456688625707555,2.0,5.909336844090365
1.5331966636942798,0.4253743168547208,1.3367211408249573,0.8188236628368435,0.3726673589446361,0.1033938613218488,0.3249109191226558,0.1990278606108593,1.9249485227301544,1.8724381491156055,0.4180719876730338,-6.757393351590579,2.658046196431038,21.0,0.11259770682318188,2.0283542149504235,-0.45206592479152663,2.8068309461245122,7.878299960122225,1.6324896329862277,3.6043470490436693,1.1469831791154792,1.8724381491156055,0.3182221810243841,0.5194944115085738,1.0,7.565987665937311
1.620372485724039,1.131845331000661,0.5162021831551222,1.2913001150920285,0.35536665516015825,0.24822693114084884,0.11320918173467955,0.2831972319643133,1.1408803656506616,1.2548380247054791,0.4691852902212336,-6.852026133553647,2.6961423694868536,23.0,0.11005453059909956,2.0773555434280833,0.29212179992486065,2.6250222781369095,6.89074196071509,0.399753842752762,1.4316200644583412,3.1390267972522428,1.2548380247054791,2.1926395663083316,0.876516092403505,1.0,6.721980710529481
1.9341457538571123,1.0083041534545625,1.043831473246157,0.4204198876068622,0.43891011351959575,0.2288115513386052,0.23687366347864391,0.0954046716631552,0.416957409296051,4.600509659204672,0.14288089885987984,-6.731894620374335,2.4966296497303895,17.0,0.11458548607934367,2.040482302516604,0.14762747419635908,2.413392471577123,5.824463221865134,2.482830865085649,1.9182165889434386,1.8529291398373084,4.600509659204672,0.9659645060508569,2.398326490200281,1.0,5.953690898370694
0.3438776182777147,0.30391616656490195,0.6418953619349574,0.8787360764433187,0.15858403351669764,0.14015524414232597,0.2960191364042111,0.4052415859367652,2.8913765476035076,0.39133208194837993,1.3565058773399783,-6.625895788218056,2.9747156302543356,26.0,0.14344030299709484,1.7036057692188105,-0.6253859418549265,1.8576277086123782,3.450780703804475,0.7304757129501576,1.1314884040703996,0.5357222355386942,0.39133208194837993,0.4734668367890426,0.3458560251617318,7.0,10.93740832428576
4.809799380038526,0.49460056347483583,0.46343511814435956,0.759338558016664,0.7368885309777417,0.07577561013299804,0.07100088723662272,0.11633497165263766,1.5352561523219885,6.334196162251217,0.1431525839120112,-6.747310917251835,2.000891301418268,19.0,0.11027313701674842,2.2856162852621362,0.15801440403654624,2.423023097794899,5.871040932447589,0.6103142178830188,9.72461362811051,10.378582010136483,6.334196162251217,1.0672487778985456,0.6513571031697585,2.0,4.884163127944262
0.9566125327064682,0.42608539753512,0.73307354138729,0.3760594109801561,0.38389946098784256,0.17099290345458504,0.2941907279918356,0.15091690756573686,0.8825916427918877,2.543780330382283,0.2719751022657929,-6.647379001349196,2.525210121023948,21.0,0.11103904765832841,2.177242290347498,0.40263179627287504,2.4137641426894834,5.826257336533496,1.9493556602575564,2.24511926069379,1.304933923677216,2.543780330382283,0.5812314501608985,1.1330268172908553,1.0,5.437795441127948
